pathway,os_pval,os_pval.adj,os_hr,os_hr.ci.lower,os_hr.ci.upper,os_hr.pval,os_hr.pval.adj,pfs_pval,pfs_pval.adj,pfs_hr,pfs_hr.ci.lower,pfs_hr.ci.upper,pfs_hr.pval,pfs_hr.pval.adj
centr_pathway_A2M.xlsx,0.730980865805845,0.9254961131474,0.904631855469628,0.51076080662119,1.60223490785064,0.731106611475618,0.925655319953028,0.2956967694785,0.915859026573419,0.798462808625709,0.52338709406066,1.21810962477528,0.296297252928684,0.917025734678243
centr_pathway_A4GALT.xlsx,0.0863148941073586,0.889925325861031,0.598505075366089,0.330822072666548,1.0827824224414,0.0896917273577305,0.89184790728881,0.0941886216783448,0.915859026573419,0.697476419598874,0.45631234242186,1.06609729930715,0.0960520624356485,0.917025734678243
centr_pathway_AAAS.xlsx,0.481351313265676,0.893684188976546,1.22559868629085,0.695015065062739,2.16123680671908,0.482125191415052,0.895248010612014,0.168315448571596,0.915859026573419,1.34056742855805,0.882272797869578,2.03692217968211,0.169706788839234,0.917025734678243
centr_pathway_AACS.xlsx,0.100385704386622,0.889925325861031,1.61431524208533,0.906876512935438,2.87361472444985,0.103581594522148,0.89184790728881,0.52940018677885,0.945812758520192,1.14327677665882,0.753416091384908,1.73487373443901,0.529159875347161,0.946156464443767
centr_pathway_AADAT.xlsx,0.921884452529893,0.978091677358326,1.02879354535815,0.583310764510079,1.81449790294811,0.921890658578357,0.978090852672402,0.495911050570599,0.941356786757896,0.86496223871892,0.569196334279702,1.31441407709769,0.496840793532407,0.941695499240329
centr_pathway_AANAT.xlsx,0.53941875883904,0.910140901853093,1.19380331501048,0.677489355294217,2.10359962675885,0.539959918952835,0.910659635598892,0.590868083147591,0.962942558889456,1.1206465531928,0.739318749913349,1.69865663129753,0.591440641322845,0.963317568053775
centr_pathway_AARS.xlsx,0.290591463590236,0.889925325861031,1.35752227725888,0.768257378881781,2.39876216475327,0.292646382387258,0.89184790728881,0.367675976334335,0.915859026573419,1.21062903380587,0.798087737349546,1.83641796372047,0.368607641824896,0.917025734678243
centr_pathway_AARS1.xlsx,0.140936432200005,0.889925325861031,1.53118649701938,0.864557495584368,2.71182899995539,0.144039529733817,0.89184790728881,0.0677802918193298,0.915859026573419,1.47514811077933,0.969354240616565,2.24485730557255,0.069573773086067,0.917025734678243
centr_pathway_AARS2.xlsx,0.290591463590236,0.889925325861031,1.35752227725888,0.768257378881781,2.39876216475327,0.292646382387258,0.89184790728881,0.367675976334335,0.915859026573419,1.21062903380587,0.798087737349546,1.83641796372047,0.368607641824896,0.917025734678243
centr_pathway_AASDHPPT.xlsx,0.723166298879258,0.921705361808162,1.10793537936236,0.628194398876174,1.95404608356716,0.723296702173614,0.921767537684348,0.458932237492075,0.929397020040146,0.854089464672112,0.562429415588098,1.29699619800493,0.459337492503904,0.930375642939648
centr_pathway_AASS.xlsx,0.0695130095511555,0.889925325861031,0.583327158553512,0.323654539085478,1.05133879743379,0.0729107024094384,0.89184790728881,0.0984948219246825,0.915859026573419,0.700702272865551,0.458590763809221,1.07063576928733,0.100092299797811,0.917025734678243
centr_pathway_AATF.xlsx,0.00869034040422609,0.889925325861031,2.1699578929616,1.1993108610621,3.92618578727483,0.0104458998427874,0.89184790728881,0.00631846688196719,0.915859026573419,1.79692535818461,1.17296902269504,2.75279285335942,0.00708019789879503,0.917025734678243
centr_pathway_AATK.xlsx,0.515705080985033,0.909462828822972,1.20688804528538,0.683970443854708,2.129593123416,0.516333902132077,0.910659635598892,0.956716272892569,0.993067423855449,0.988585710099246,0.650369052361418,1.5026879010678,0.957147229740461,0.993025369923625
centr_pathway_ABAT.xlsx,0.976612400257285,0.991981710840237,0.991391961761383,0.56048024519022,1.75359975713598,0.976297789002168,0.991697645342153,0.425892407236382,0.920497534023133,0.843581089280167,0.55455472539474,1.28324405437996,0.426761306352327,0.922004478125334
centr_pathway_ABCA1.xlsx,0.699955308918702,0.919066735823682,0.89393330559243,0.505243525694865,1.581646699477,0.700131174083974,0.919295772596775,0.407374874671859,0.915859026573419,0.837592610693729,0.550161148191041,1.27519252094683,0.408579093230691,0.917025734678243
centr_pathway_ABCB1.xlsx,0.624691662447943,0.910140901853093,0.866239899226451,0.487262459151784,1.53997409182329,0.624734244216338,0.910659635598892,0.139353069231892,0.915859026573419,0.726253348014723,0.474373675029756,1.11187435826726,0.141035522894387,0.917025734678243
centr_pathway_ABCB7.xlsx,0.717895615474637,0.919814165690458,1.11044558033858,0.628848670991555,1.96086824028612,0.718027792668077,0.920114798274613,0.981851416146732,0.995165828579127,1.00478552398859,0.662138708665306,1.52474690877399,0.982100063560213,0.995590500208456
centr_pathway_ABCC1.xlsx,0.897828969106968,0.977001278921801,1.03794401962275,0.586831361712524,1.83583880848956,0.898149729163218,0.977302035957646,0.823316989853591,0.981154040875641,0.953485949606947,0.626744330668357,1.45056829653068,0.823931433781305,0.981494820279944
centr_pathway_ABCC10.xlsx,0.720638551975879,0.920417710318985,0.90019670435425,0.506072046267831,1.60126233508931,0.720486213408955,0.920634966501008,0.333343512560889,0.915859026573419,0.812130875862683,0.532374355919283,1.2388961868582,0.334162191584175,0.917025734678243
centr_pathway_ABCC2.xlsx,0.624691662447943,0.910140901853093,0.866239899226451,0.487262459151784,1.53997409182329,0.624734244216338,0.910659635598892,0.139353069231892,0.915859026573419,0.726253348014723,0.474373675029756,1.11187435826726,0.141035522894387,0.917025734678243
centr_pathway_ABCC3.xlsx,0.59065807930591,0.910140901853093,0.852665236603249,0.476927171091519,1.52442144163801,0.590796272976432,0.910659635598892,0.314354603536358,0.915859026573419,0.804780150281398,0.526530358475136,1.23007359378602,0.315697016164594,0.917025734678243
centr_pathway_ABCC4.xlsx,0.812395520870145,0.951142407850221,0.933103482903057,0.527155301262595,1.6516614889776,0.812148275073835,0.950900880062938,0.380163691391259,0.915859026573419,0.828709395885882,0.544287738688355,1.26175773219606,0.381047738013425,0.917025734678243
centr_pathway_ABCC5.xlsx,0.161485465771472,0.889925325861031,1.50029170658771,0.847036850924508,2.65735215935307,0.164286823386419,0.89184790728881,0.0947312743315609,0.915859026573419,1.42647091198196,0.938444795640625,2.16828871786922,0.096393642078014,0.917025734678243
centr_pathway_ABCC8.xlsx,0.274357073931146,0.889925325861031,1.37613226405442,0.774576932946176,2.44487013183898,0.276225754800528,0.89184790728881,0.309584331202457,0.915859026573419,1.24082456331234,0.817437831549806,1.88350176306397,0.310909972214307,0.917025734678243
centr_pathway_ABCC9.xlsx,0.982753510116043,0.99433410816292,1.00628318637523,0.570336897351479,1.77545211590518,0.982750182790798,0.994330741629048,0.783319021632301,0.979677508901276,1.0603320974693,0.699104238416562,1.60820675250108,0.782816281650665,0.98015272098038
centr_pathway_ABCD1.xlsx,0.571164490921712,0.910140901853093,0.847986848907192,0.478917669464754,1.50147246962762,0.571628981949169,0.910659635598892,0.652668150060463,0.968333780469933,1.10042011497862,0.725735216440496,1.66854853122434,0.65230342702593,0.968001630840167
centr_pathway_ABCD2.xlsx,0.571164490921712,0.910140901853093,0.847986848907192,0.478917669464754,1.50147246962762,0.571628981949169,0.910659635598892,0.652668150060463,0.968333780469933,1.10042011497862,0.725735216440496,1.66854853122434,0.65230342702593,0.968001630840167
centr_pathway_ABCG2.xlsx,0.939600510670633,0.979460761193083,1.02212460714831,0.578633803906247,1.80552657913392,0.93990982647237,0.979568684662876,0.737006031119039,0.978100255969168,0.930829502526612,0.612734847417111,1.41405955027089,0.736884881618703,0.97827074941371
centr_pathway_ABHD12.xlsx,0.583291183675489,0.910140901853093,0.852304522049126,0.481223291474715,1.50953416256985,0.583714808859292,0.910659635598892,0.64225883703928,0.967560412910888,0.905960676680958,0.596996411421701,1.37482358685814,0.642583373100675,0.967614073833501
centr_pathway_ABHD5.xlsx,0.487290667455559,0.896368548947878,1.22334869649675,0.691989280504582,2.16272430134905,0.488025826611995,0.897545993981975,0.74179793400961,0.978100255969168,0.931916654068259,0.612639930667449,1.41758414144441,0.741801710507254,0.97827074941371
centr_pathway_ABHD6.xlsx,0.583291183675489,0.910140901853093,0.852304522049126,0.481223291474715,1.50953416256985,0.583714808859292,0.910659635598892,0.64225883703928,0.967560412910888,0.905960676680958,0.596996411421701,1.37482358685814,0.642583373100675,0.967614073833501
centr_pathway_ABI1.xlsx,0.313560627533198,0.889925325861031,1.33833937645718,0.757627029173015,2.36416101538894,0.315444811846796,0.89184790728881,0.453893390209799,0.926028227328078,1.17269895421608,0.772600570764871,1.77999200266965,0.454320549154563,0.92719782136239
centr_pathway_ABI2.xlsx,0.676824195381786,0.915507286586873,1.12831044101563,0.638987551197215,1.99234624981288,0.677313051797567,0.915572805871895,0.741108404780081,0.978100255969168,1.07279652438313,0.706873505598552,1.62814474388031,0.74129588213734,0.97827074941371
centr_pathway_ABL1.xlsx,0.189166191633301,0.889925325861031,1.46167095917761,0.826511798054928,2.58493828875895,0.191919552804993,0.89184790728881,0.653437787685123,0.968333780469933,1.10030547857331,0.724935330136171,1.67004158281407,0.65343390840818,0.968001630840167
centr_pathway_ABL2.xlsx,0.910146748906778,0.977982428526997,1.03322950395301,0.584441737860794,1.82663752206771,0.9104703443076,0.978090852672402,0.721459893438511,0.978100255969168,0.926727891788055,0.609612043820748,1.40880514767268,0.72177265459477,0.97827074941371
centr_pathway_ABLIM1.xlsx,0.432402565882512,0.890065353304592,1.25494115111127,0.711014402729284,2.2149724206812,0.433396464389906,0.892180074290315,0.596853099663457,0.962942558889456,0.89326771957775,0.587700088359687,1.35771158562645,0.597231571904337,0.963317568053775
centr_pathway_ABLIM2.xlsx,0.432402565882512,0.890065353304592,1.25494115111127,0.711014402729284,2.2149724206812,0.433396464389906,0.892180074290315,0.596853099663457,0.962942558889456,0.89326771957775,0.587700088359687,1.35771158562645,0.597231571904337,0.963317568053775
