pathway,os_pval,os_pval.adj,os_hr,os_hr.ci.lower,os_hr.ci.upper,os_hr.pval,os_hr.pval.adj,pfs_pval,pfs_pval.adj,pfs_hr,pfs_hr.ci.lower,pfs_hr.ci.upper,pfs_hr.pval,pfs_hr.pval.adj
centr_pathway_A2M.xlsx,0.950327779091256,0.999426013965837,0.991686922926793,0.764952945199484,1.2856254221592,0.949744829920098,0.99971125704778,0.918643071624243,0.99977265986063,0.987982908983242,0.785484904524944,1.24268489797819,0.917716530715657,0.999794084768453
centr_pathway_A4GALT.xlsx,0.65159809548806,0.999426013965837,1.06120792683031,0.819249646434276,1.37462648762684,0.652741739077091,0.99971125704778,0.39046199139241,0.99977265986063,1.10551432119394,0.878634068290813,1.39097942871979,0.392035597220419,0.999794084768453
centr_pathway_AAAS.xlsx,0.886040229207508,0.999426013965837,0.981232737611743,0.757337004978857,1.27132000553428,0.885998961423464,0.99971125704778,0.693483223851778,0.99977265986063,0.954529574303275,0.758695294843301,1.20091255924788,0.69120155171307,0.999794084768453
centr_pathway_AACS.xlsx,0.124102238460756,0.999426013965837,0.815826276686222,0.629435673935177,1.05741148983597,0.1240154506244,0.99971125704778,0.777273991667353,0.99977265986063,0.967161374954929,0.768912898480053,1.21652416945243,0.775418552924484,0.999794084768453
centr_pathway_AADAT.xlsx,0.744789388842513,0.999426013965837,0.957910761988352,0.739282786512669,1.24119355228269,0.744945481040243,0.99971125704778,0.495623446712904,0.99977265986063,0.923132447131344,0.733597247494134,1.16163673985639,0.495154281707901,0.999794084768453
centr_pathway_AANAT.xlsx,0.5307872521451,0.999426013965837,1.08676627371095,0.838276551609422,1.40891562743589,0.529891872984585,0.99971125704778,0.96874826687691,0.99977265986063,0.995419548564892,0.790759741131372,1.25304820936821,0.968815886057273,0.999794084768453
centr_pathway_AARS.xlsx,0.435048574765426,0.999426013965837,1.10854336531496,0.855702342729139,1.43609329017905,0.435295172350876,0.99971125704778,0.402586612800133,0.99977265986063,0.906341992945814,0.720519406812138,1.14008838680895,0.400891794167475,0.999794084768453
centr_pathway_AARS1.xlsx,0.802686856204825,0.999426013965837,1.03343339299497,0.797669512341003,1.33888102934104,0.803424389543814,0.99971125704778,0.172350214473421,0.99977265986063,0.852322650476986,0.677502334678256,1.07225298472382,0.172466466485142,0.999794084768453
centr_pathway_AARS2.xlsx,0.435048574765426,0.999426013965837,1.10854336531496,0.855702342729139,1.43609329017905,0.435295172350876,0.99971125704778,0.402586612800133,0.99977265986063,0.906341992945814,0.720519406812138,1.14008838680895,0.400891794167475,0.999794084768453
centr_pathway_AASDHPPT.xlsx,0.506350056532824,0.999426013965837,1.09170581751106,0.84235566235439,1.41486743100454,0.507187590390197,0.99971125704778,0.792915829071752,0.99977265986063,0.96932970114554,0.770070897525428,1.22014748582532,0.790770374646892,0.999794084768453
centr_pathway_AASS.xlsx,0.432596499649456,0.999426013965837,0.901330329310817,0.695724216957685,1.16769884206138,0.431645943471746,0.99971125704778,0.798661907215149,0.99977265986063,0.970758131463137,0.771468505507017,1.22152925631418,0.800157360870074,0.999794084768453
centr_pathway_AATF.xlsx,0.496216434256647,0.999426013965837,1.09398080029247,0.844124792622177,1.41779272670199,0.497137072645541,0.99971125704778,0.76582656476156,0.99977265986063,0.965195566117105,0.767156225171408,1.21435823667333,0.762388309533957,0.999794084768453
centr_pathway_AATK.xlsx,0.648200846990956,0.999426013965837,1.06202210620227,0.819194014864419,1.37683007150508,0.649613138777879,0.99971125704778,0.327203302839238,0.99977265986063,1.12158552775142,0.891339658197918,1.41130722109317,0.32769829075228,0.999794084768453
centr_pathway_ABAT.xlsx,0.756378720133907,0.999426013965837,1.04171476581872,0.803780261506242,1.35008248559277,0.757388402526066,0.99971125704778,0.872530903850119,0.99977265986063,0.981326989976663,0.78011374031571,1.23443878948592,0.872091968700974,0.999794084768453
centr_pathway_ABCA1.xlsx,0.373160317660597,0.999426013965837,0.888750317665435,0.68574005305482,1.15186085985744,0.372714069008428,0.99971125704778,0.83004001325226,0.99977265986063,0.974943133795015,0.775130223173719,1.22626377570756,0.828317859691501,0.999794084768453
centr_pathway_ABCB1.xlsx,0.186229517479085,0.999426013965837,1.19131033417111,0.918682989373883,1.54484226737465,0.186740680854779,0.99971125704778,0.620908864452116,0.99977265986063,1.05972644455492,0.841729449836056,1.3341818294557,0.621529402308843,0.999794084768453
centr_pathway_ABCB7.xlsx,0.706654567381069,0.999426013965837,1.05092502672614,0.810332438398553,1.36295100561695,0.708061439054089,0.99971125704778,0.702658458276907,0.99977265986063,0.955868822862249,0.759439591623027,1.20310452154251,0.700569799715887,0.999794084768453
centr_pathway_ABCC1.xlsx,0.992567994250653,0.999426013965837,0.99874333605456,0.770716687760912,1.29423466126223,0.992412872849572,0.99971125704778,0.895188784945059,0.99977265986063,0.984470271902903,0.782541901703016,1.23850456333569,0.893691960389871,0.999794084768453
centr_pathway_ABCC10.xlsx,0.413277908758,0.999426013965837,1.11436674011762,0.859445139623888,1.44490110447748,0.413889378920046,0.99971125704778,0.6136363195625,0.99977265986063,1.06118455173371,0.843263647513655,1.33542179383469,0.612599737020242,0.999794084768453
centr_pathway_ABCC2.xlsx,0.186229517479085,0.999426013965837,1.19131033417111,0.918682989373883,1.54484226737465,0.186740680854779,0.99971125704778,0.620908864452116,0.99977265986063,1.05972644455492,0.841729449836056,1.3341818294557,0.621529402308843,0.999794084768453
