pathway,os_pval,os_pval.adj,os_hr,os_hr.ci.lower,os_hr.ci.upper,os_hr.pval,os_hr.pval.adj,pfs_pval,pfs_pval.adj,pfs_hr,pfs_hr.ci.lower,pfs_hr.ci.upper,pfs_hr.pval,pfs_hr.pval.adj
centr_pathway_A2M.xlsx,0.632123393359437,0.811260588274473,0.936919724000437,0.717604991216491,1.22326151568841,0.632024610594719,0.811406970481559,0.0977213515709612,0.394369798074057,0.815293693560383,0.639977518111438,1.03863618322228,0.0983128593484273,0.396844963692951
centr_pathway_A4GALT.xlsx,0.00175802102176571,0.045790282703382,1.53529231057465,1.17133416524389,2.01233990167004,0.00189959390235909,0.0490932336064646,0.0489614633705009,0.284845896711559,1.27672229155694,1.00049473592407,1.62921377917385,0.0495370188259815,0.288194338496948
centr_pathway_AAAS.xlsx,0.0169091160473483,0.114205331712199,1.38563351810381,1.05892412842124,1.81314241026432,0.0174414268356023,0.117800595354384,0.0801450351553203,0.356269949953288,1.24166687560693,0.973855069916208,1.58312738476798,0.0807701102900627,0.359138526111172
centr_pathway_AACS.xlsx,0.199086011774636,0.41868595381659,1.19211477021088,0.911354286669318,1.55936900296887,0.199662407905114,0.419898138246397,0.193141353828164,0.534248130365059,1.17535042105346,0.921215973515124,1.49959255156995,0.193672784303586,0.535828036573254
centr_pathway_AADAT.xlsx,0.0144879025867338,0.10768620131632,1.39584505284681,1.06703619957281,1.82597686220668,0.0149577668018052,0.11117862488506,0.0437213058895846,0.27171227537038,1.28308404925161,1.00636261300253,1.6358961036242,0.0443110632672555,0.275377406494508
centr_pathway_AANAT.xlsx,0.0274989973805208,0.151599638695565,0.740580431064779,0.566486155160787,0.968177897870114,0.0280570244431633,0.154868401420958,0.0106233334057358,0.21038668540085,0.729588472967302,0.57223719313821,0.930207519311308,0.0109693808401399,0.216218790485554
centr_pathway_AARS.xlsx,0.00322281595456507,0.0472521323165143,1.49853789411797,1.14279524955656,1.96502026148506,0.00344155761091405,0.0503392905673142,0.0318029631635562,0.243047692966671,1.30532896196388,1.0226976079262,1.66606794201542,0.0323354542898625,0.247033458738099
centr_pathway_AARS1.xlsx,0.158495984718288,0.366439184724732,1.21116859336759,0.927441865545916,1.58169413745039,0.159474643324336,0.368359797660109,0.424329552323648,0.697096389293584,1.10358865850422,0.866681213855146,1.40525479000714,0.424029135143131,0.697219204738157
centr_pathway_AARS2.xlsx,0.00322281595456507,0.0472521323165143,1.49853789411797,1.14279524955656,1.96502026148506,0.00344155761091405,0.0503392905673142,0.0318029631635562,0.243047692966671,1.30532896196388,1.0226976079262,1.66606794201542,0.0323354542898625,0.247033458738099
centr_pathway_AASDHPPT.xlsx,0.00109549998853733,0.045790282703382,1.56360195842978,1.1928846632783,2.0495284746863,0.00120638482291849,0.0490932336064646,0.0022492937771467,0.209724889129974,1.45960861166565,1.14356249620912,1.86300032251053,0.00238595684913979,0.216218790485554
